feature,importance
cheap plastic,2.090116902059691e-05
comfort easi,2.0900658659435417e-05
made use,2.0898100522437358e-05
partial,2.0887639197581643e-05
littl loos,2.0880553696422337e-05
happi purchasei,2.0864714539554175e-05
flick,2.086205495217536e-05
uncomfort,2.0857206848961862e-05
kept turn,2.084930114764888e-05
littl heavi,2.0832832851602747e-05
bought book,2.0828690391575002e-05
mail,2.0820978948139522e-05
ski,2.0819020022055376e-05
pair ear,2.081731264669369e-05
super comfort,2.0801429448724892e-05
he also,2.0801002268263088e-05
turn light,2.078869550385519e-05
booki read,2.0786785243636005e-05
plenti room,2.0782321426616726e-05
say cat,2.074181492312199e-05
creativ,2.0739086477722064e-05
strong woman,2.0735499347095025e-05
save money,2.0725457482746813e-05
realli help,2.0718908080024906e-05
review receiv,2.071660070208888e-05
credit,2.07082443213671e-05
ive seen,2.070372792015838e-05
want give,2.0702197195797153e-05
mous,2.0688057188589553e-05
love author,2.0664090891899605e-05
bad guy,2.0660626834296856e-05
fantasi,2.0647583623358443e-05
sell,2.0642155756905674e-05
time last,2.063318115412416e-05
proper,2.0591614213342805e-05
trim,2.058943209001198e-05
skinni,2.0585758304256458e-05
movi made,2.058506361667664e-05
coupl time,2.058351549002141e-05
love first,2.057816861625929e-05
recommend use,2.0572494318923978e-05
fit bill,2.0567990348399948e-05
lot work,2.055756086266515e-05
stori lot,2.0554847501226512e-05
againthi,2.0545937981159202e-05
price reason,2.0503050986590943e-05
use long,2.0500001942652724e-05
design solid,2.0492406108754982e-05
pictur show,2.0487392209907173e-05
bit loos,2.046593519569549e-05
regret,2.0450950478623988e-05
sick,2.0447048815402132e-05
seam,2.0446142364321622e-05
size regular,2.0434388791581467e-05
two year,2.0431055895243757e-05
page turner,2.0430262751836062e-05
accomplish,2.040975358946244e-05
project,2.04089784210967e-05
moreveri,2.040678869020436e-05
interest charact,2.0399513647513424e-05
debut,2.0386652935351254e-05
caution,2.0386209243205503e-05
better batteri,2.0384828184233957e-05
keep eye,2.0380457140332764e-05
pen,2.0376870536006206e-05
beat,2.037647951914135e-05
woven,2.0375995406248832e-05
seem good,2.0355134232485927e-05
era,2.0353417620637927e-05
product bought,2.0351804913324563e-05
booklet,2.032351796882509e-05
product found,2.030092803698954e-05
happi happi,2.029888225046776e-05
rich,2.0292564447987558e-05
soft materi,2.0279862484093107e-05
civil,2.027940256198263e-05
book part,2.027878504892997e-05
cap,2.0263731770804456e-05
flash,2.0258006083145758e-05
lot good,2.0257523468855857e-05
equal,2.0253142811618438e-05
marri,2.022717624510778e-05
tray,2.022302258324523e-05
art,2.0217812872053946e-05
buy new,2.0215528718146577e-05
one cat,2.0212417699140483e-05
club,2.018746519979068e-05
wake,2.0183903856530833e-05
pair size,2.0180506581611684e-05
book star,2.017379496874355e-05
cute littl,2.0147798966353386e-05
waterproof,2.013199402306682e-05
qualiti design,2.0126562188429632e-05
would suggest,2.012151907082954e-05
crate,2.010806462665291e-05
ive own,2.0086242097786477e-05
beauti stori,2.00756913553383e-05
trunk,2.007246124830209e-05
littl surpris,2.007068316984554e-05
size smaller,2.0051674470506377e-05
littl guy,2.0044548997315714e-05
plastic sturdi,2.0044231188218136e-05
ice,2.002875661599776e-05
exercis,2.0020064028420754e-05
zero,2.0018317869581934e-05
heartwarm,2.001236956682922e-05
rug,1.9994780864601626e-05
make look,1.997423747947836e-05
better better,1.996319570335506e-05
read stori,1.9955479334207198e-05
drawback,1.9946204733589005e-05
look nice,1.9937539700069533e-05
florida,1.992192245130147e-05
afford,1.9914045322916928e-05
consequ,1.9908337725067885e-05
believ plot,1.9903623539609976e-05
wait get,1.990337856531703e-05
food dog,1.9892700279746228e-05
littl disappoint,1.9889663176849176e-05
site,1.9886749473954993e-05
get know,1.987221207964912e-05
like bit,1.9862651890692147e-05
memor,1.986161219235582e-05
documentari,1.9857832195851814e-05
reviewi,1.9850019011021586e-05
abl find,1.9838269279186902e-05
strike,1.9816391698446723e-05
class,1.9810603849906745e-05
thing get,1.980933333755181e-05
hardli,1.9807860734129186e-05
take away,1.9801702974462084e-05
supplement,1.9800400047536825e-05
look pictur,1.9797688846378163e-05
product love,1.9776434841128242e-05
ive never,1.977392066721045e-05
last week,1.9772794796917957e-05
develop great,1.9769587928776955e-05
purs,1.9767638205134586e-05
old granddaught,1.9761316651398966e-05
tri someth,1.975035326257543e-05
book hard,1.973951313673148e-05
im hope,1.9711862929018784e-05
better price,1.9709999410106922e-05
dog go,1.9688493574493995e-05
would order,1.9686374594291334e-05
also design,1.96735186481967e-05
manner,1.9661460786365986e-05
get older,1.9653856845448814e-05
blanket,1.9650023693933476e-05
definit good,1.9644163611657554e-05
time buy,1.9642753317430794e-05
thing dont,1.9633130519272344e-05
cooki,1.962735457231997e-05
bolt,1.962382135648954e-05
histor inform,1.9585087507063346e-05
littl thicker,1.9582542973143626e-05
premis,1.9579057634954613e-05
tv work,1.957603287205603e-05
give away,1.956814721947045e-05
ten,1.9553991035170676e-05
fun book,1.9534639912245998e-05
mask,1.9525896347182167e-05
stori bit,1.9520922308534192e-05
good case,1.9511869870426334e-05
havent use,1.950810089921698e-05
thing think,1.9504909985764735e-05
enjoy good,1.948971335928279e-05
passion,1.9443512103268235e-05
small person,1.9438078929885674e-05
would good,1.9434020010924525e-05
two piec,1.9403923543464598e-05
wise,1.939808792608333e-05
commun,1.936898700373434e-05
litter box,1.9365134597337966e-05
read third,1.9363469297386902e-05
im lb,1.9361484078462953e-05
picki eater,1.9350892310038734e-05
need small,1.934152954338636e-05
got size,1.933906507241585e-05
littl long,1.9338110790411642e-05
asid,1.9306488238628042e-05
success,1.930472138790048e-05
use mani,1.929795360958125e-05
way better,1.9283167616473965e-05
book alway,1.9261975701889787e-05
grown,1.9239627210272258e-05
two book,1.9222841587395997e-05
hope last,1.9217265655031165e-05
perfect love,1.9214544494190007e-05
great dog,1.9183475477417468e-05
dog larg,1.9182649648403117e-05
alway bit,1.9166966978596265e-05
year half,1.9163061946120267e-05
grasp,1.9155641737319116e-05
bulb replac,1.9150642429440447e-05
rough,1.9143389624076607e-05
book book,1.9142761092894228e-05
gallon,1.9123419931049216e-05
enough hold,1.9113080497564033e-05
reciev,1.9100701310227326e-05
rotat,1.9098692054803495e-05
wine,1.909345024709044e-05
realli easi,1.9078319311374067e-05
small town,1.9037393095484902e-05
samsung galaxi,1.9034632031722366e-05
food would,1.902734940690727e-05
perfect problem,1.90250901935221e-05
must readi,1.9011275126856967e-05
ship fast,1.9009280421595006e-05
love game,1.900903625698765e-05
littl confus,1.899230270500811e-05
sturdi well,1.8986694296908327e-05
pricey worth,1.8977352192829938e-05
youv,1.8974502237878512e-05
bought two,1.897020295648668e-05
im use,1.896679934843664e-05
love daughter,1.895946512995697e-05
smaller one,1.8954122300471127e-05
spoiler,1.893634533254608e-05
he big,1.8933115589356862e-05
never use,1.892788064295579e-05
ive problem,1.891948742833327e-05
liner,1.8919112020360334e-05
theyll,1.891050053864081e-05
look perfect,1.891004089361591e-05
use small,1.8909825895136204e-05
script,1.8906414331012775e-05
upper,1.890574915268068e-05
didnt work,1.889931175277305e-05
pleasantli,1.8890667386139913e-05
time ive,1.887742364915294e-05
polit,1.8864266299018347e-05
great like,1.885451888232135e-05
stuck,1.881995751912969e-05
book inform,1.8814106744825828e-05
way look,1.881262371538601e-05
em,1.8801113643471737e-05
like made,1.8795752177001045e-05
one mani,1.878947087532634e-05
must see,1.87774278536609e-05
nice easi,1.8770331436460947e-05
read instruct,1.8769555394381123e-05
sturdi easi,1.8766953949834663e-05
mani review,1.87605113150818e-05
husband love,1.875901242639039e-05
favorit book,1.8752135855868614e-05
keep get,1.8724579393310946e-05
small kitchen,1.8717746060847958e-05
make movi,1.870270586009501e-05
far good,1.8693440722761578e-05
excel stori,1.8686573778662577e-05
outcom,1.867523626275634e-05
interest intrigu,1.867317059937973e-05
end happi,1.8672310404928784e-05
within week,1.8667615364695302e-05
fan sneaker,1.864475086129842e-05
great wear,1.8635444682133723e-05
book get,1.8634293543649266e-05
review said,1.8633530623707787e-05
well dont,1.863062667785115e-05
sticki,1.8626218488668524e-05
bought great,1.859889207103986e-05
real mani,1.8596542493706813e-05
weekend,1.858524121030483e-05
refriger,1.858199283533941e-05
radio,1.85779105303103e-05
splash,1.85614082589423e-05
shoe fit,1.855802888391788e-05
come nice,1.855524733392935e-05
love easi,1.8552203441836434e-05
makeshift,1.854993458230797e-05
smoothli,1.853765635779547e-05
bookthi,1.8525917177291112e-05
could wear,1.8525637907948395e-05
reliabl,1.8520902334641087e-05
offic,1.8514114502325376e-05
didnt think,1.8505172630216837e-05
fit pocket,1.8493029621129914e-05
anyon would,1.847632903357664e-05
complex,1.8469828469041656e-05
configur,1.846855170285123e-05
young woman,1.8454522727555607e-05
label,1.844672089408141e-05
sure would,1.8444519033725255e-05
color littl,1.8442687118205992e-05
refund,1.8441220381362385e-05
made want,1.8420134945937135e-05
poni,1.8419097678805905e-05
toy one,1.841059969282593e-05
led bulb,1.8372622870171978e-05
small buckl,1.8369608766339764e-05
starter,1.8365829708648356e-05
hous littl,1.830757621770363e-05
serious,1.829161631377505e-05
storag contain,1.8290945312966742e-05
purchas amazon,1.828805691656117e-05
goal,1.8282548199993184e-05
fact made,1.827997411421975e-05
write book,1.825602326895637e-05
fit true,1.8237296547623285e-05
job make,1.8230036607150637e-05
go strong,1.8228362558196057e-05
conveni,1.8216099400518727e-05
finish good,1.8208312687247147e-05
friend exchang,1.819122433362246e-05
thought provok,1.8187873878191893e-05
one get,1.8186200895971084e-05
love remov,1.818140714666807e-05
larg fit,1.817764815534924e-05
well wish,1.8163793126870243e-05
anoth good,1.8162583932246042e-05
put top,1.8139383430920312e-05
play he,1.8137685751755872e-05
seri read,1.812185511036873e-05
one bit,1.811961740947885e-05
odd,1.809365422723542e-05
movi saw,1.8083847505626367e-05
sore,1.8082285884025072e-05
approach,1.806782435596773e-05
take lot,1.8051207868775616e-05
one reason,1.804023429008421e-05
go outsid,1.8039058719863137e-05
see stori,1.803616499399737e-05
fact cant,1.8024442398226656e-05
cheer,1.801303443846853e-05
perspect,1.8003547584737736e-05
good job,1.7998217401271552e-05
dig,1.798390589546921e-05
dim,1.797670346131014e-05
like read,1.7974227426854897e-05
famili love,1.7973162783939007e-05
qualiti look,1.796717628605202e-05
say great,1.7955163568027734e-05
defect,1.7953209165508846e-05
toyi bought,1.7944122508548173e-05
hard open,1.7939629687965648e-05
ive alway,1.7930073789896214e-05
bath,1.7920620309935007e-05
dragon,1.7920141573374603e-05
realli cool,1.7919020949073448e-05
well hold,1.7916819460060094e-05
make difficult,1.7900968255889476e-05
knive,1.790096612141897e-05
crayon,1.789525388737333e-05
everi book,1.7892082297021842e-05
cold weather,1.788402759666391e-05
captiv,1.787736258473284e-05
estat,1.787545017648102e-05
last book,1.7874975501138314e-05
awkward,1.7853081007801365e-05
plane,1.784571824088489e-05
size like,1.7839933910819785e-05
bucket,1.7836135070585e-05
instruct pretti,1.783171124185307e-05
strap longer,1.782955637862648e-05
nice light,1.7828797489128316e-05
cant use,1.779720361058899e-05
wrote,1.778808979331904e-05
cell phone,1.778479891150153e-05
fit need,1.7783516645490453e-05
excel qualiti,1.7776271866392805e-05
great love,1.777249300714841e-05
david,1.7763556285683945e-05
dirti,1.7749775441440442e-05
throw ball,1.7744649834113493e-05
small enough,1.7735167342892655e-05
readi read,1.7717965039240627e-05
beauti sceneri,1.771636033350184e-05
output,1.7698843460606737e-05
also look,1.7690947544349378e-05
well fit,1.767960746031078e-05
im huge,1.767595002593071e-05
fan seri,1.766793372254764e-05
clean easi,1.7667465528470213e-05
gift grandson,1.7666125953817966e-05
choke,1.7664617910928044e-05
storm,1.7641861342885955e-05
cell,1.7640329191935396e-05
tootlemania,1.7636172594568776e-05
scifi,1.763332260915057e-05
depend,1.7616808859464507e-05
slow stori,1.761476109811962e-05
book publish,1.7609827264278124e-05
tradit,1.75986302883544e-05
addit seri,1.7593508505138932e-05
month ago,1.75906080134033e-05
littl better,1.7578183090795197e-05
bake,1.7574376672453233e-05
idea film,1.7574163766656115e-05
definit worth,1.757262299784325e-05
microphon,1.7566514670317402e-05
doesnt seem,1.7565394524058173e-05
modern,1.7556111516838335e-05
impact,1.7540312572771734e-05
book couldnt,1.7528960216439027e-05
great enjoy,1.7527506324301398e-05
unfold,1.7512334120737853e-05
keep car,1.7507624780286633e-05
frequent,1.750449034126878e-05
pair earbud,1.7498306146960807e-05
circl,1.749320400162535e-05
nowher,1.7482588741155335e-05
good condit,1.747672010677862e-05
charact complex,1.746922177705927e-05
would hold,1.7459840169378774e-05
driven,1.7430755563890412e-05
author could,1.7429672652432837e-05
bottom plastic,1.7429525803418182e-05
small medium,1.7424132212189267e-05
fast ship,1.742105588297368e-05
action great,1.738303507198526e-05
one top,1.7369914221206364e-05
review say,1.736969084702833e-05
exist,1.7347656415519655e-05
interest well,1.734569064629477e-05
cover larg,1.733366364121625e-05
find happen,1.7328272489115436e-05
soldier,1.732284627771022e-05
sexual,1.7310740955343836e-05
vest,1.7300779966467254e-05
get old,1.7279524382033166e-05
two week,1.726226400124188e-05
starter kit,1.7262034294962176e-05
date,1.7257034955680156e-05
blind,1.7256619452603106e-05
well thought,1.7246601827902005e-05
one small,1.7242717834742177e-05
one larg,1.723533402565056e-05
sens humor,1.723296072118893e-05
game son,1.7232930158780376e-05
author great,1.7210335940742173e-05
love watch,1.7197358455256435e-05
farm,1.7183665908713247e-05
factor,1.7183039314199572e-05
mislead,1.718195070959668e-05
seri im,1.7178600879068582e-05
conflict,1.717556946163825e-05
littl rush,1.716434330663381e-05
still love,1.7163806604044595e-05
item work,1.7152998273157952e-05
talent,1.7137584343037247e-05
led light,1.713334244691084e-05
light work,1.713215024048698e-05
lawn,1.7126532294990158e-05
qualiti comfort,1.7125883745306884e-05
difficult understand,1.7125741154477197e-05
pc,1.7123481193062262e-05
screwdriv,1.7108462588104116e-05
flow well,1.7099912606611917e-05
follow stori,1.709878279023565e-05
great train,1.7098349300432184e-05
cliffhang,1.7097316861427842e-05
worth everi,1.7094653354350462e-05
clasp,1.7092396422607074e-05
littl dog,1.7086094120950548e-05
charact would,1.7081073618222657e-05
ive mine,1.707474796028963e-05
china,1.7073810657876456e-05
strang,1.7063789904358105e-05
king size,1.704852689020072e-05
buy product,1.7046533435233735e-05
usb charger,1.704093184990936e-05
written book,1.7033019545749338e-05
young adult,1.7025556732340663e-05
good buy,1.7024289759573325e-05
good plot,1.701435166530982e-05
ben,1.6989780807078945e-05
cant beat,1.6989699926056075e-05
knowledg,1.69868909495484e-05
bracelet,1.6974713730020086e-05
irrit,1.6972941474944398e-05
greater,1.6970653694739437e-05
american,1.6970075400110528e-05
scream,1.6965186084725118e-05
distract,1.6962311999210218e-05
chang size,1.69520277683635e-05
time watch,1.6946827343702276e-05
year seem,1.693904729558093e-05
first season,1.693779660559383e-05
up,1.6930643280334442e-05
tri turn,1.690298552379613e-05
would purchas,1.690289306142182e-05
excel valu,1.6899612281463064e-05
fan use,1.6885091802203458e-05
didnt realli,1.6879782644162608e-05
pic,1.6877663307761047e-05
lot troubl,1.687694308957883e-05
plot twist,1.6858018874421415e-05
wait tri,1.6856494535049253e-05
love even,1.6830185188922065e-05
movi think,1.68278554989162e-05
movi get,1.6819007458191206e-05
hose,1.681892296605797e-05
toy kid,1.6808888956451984e-05
actress,1.6784159901764607e-05
nose,1.6782291349518543e-05
picki dog,1.6754645533036936e-05
enter,1.6752064448214714e-05
iti love,1.6751979916499834e-05
stay put,1.672683205591217e-05
need good,1.6720715611526283e-05
desper,1.67112250578962e-05
nice big,1.668954977848044e-05
surpris find,1.6679970071096206e-05
get excit,1.6679122832514546e-05
evenli,1.667711652097547e-05
wont fit,1.6676682059639383e-05
recommend good,1.667325041041781e-05
feet warm,1.6668832562641947e-05
